timestamp,temperature_C,dissolved_oxygen_mgL,pH,ammonia_mgL
2025-05-03 10:00:00,18.457694581797533,7.025503777513197,7.484489115822289,0.023361193139313507
2025-05-03 11:00:00,18.898859899257513,7.87102289651005,7.397044332897674,0.024552562370088266
2025-05-03 12:00:00,18.31393604741031,7.747200003712168,7.3544482584412405,0.03480856012829217
2025-05-03 13:00:00,17.31295139052561,8.2173444409565,7.408900334793051,0.023405761227754198
2025-05-03 14:00:00,17.268497342848956,8.396497311416477,7.3563875440712145,0.027734160879603283
2025-05-03 15:00:00,16.60132607725283,8.771147812772002,7.4111977355310845,0.02830659110402319
2025-05-03 16:00:00,16.486901341058218,8.735696249975923,7.407476467557818,0.03493065270710189
2025-05-03 17:00:00,16.03546341031228,9.02358434952796,7.3724701064078895,0.03501256632896961
2025-05-03 18:00:00,15.986344760648473,9.278224032378867,7.399965129830885,0.03152576066556322
2025-05-03 19:00:00,16.012616464763404,9.001079520789848,7.364342543221861,0.038503482522466694
2025-05-03 20:00:00,16.276982823485408,8.997183361633477,7.325800796813661,0.03447154967953169
2025-05-03 21:00:00,16.468326089227695,8.278641595162018,7.40221701239209,0.03237884214943545
2025-05-03 22:00:00,17.374346655132815,8.416891930630685,7.317061386615037,0.03936514826064519
2025-05-03 23:00:00,17.43011474578246,7.952625414702552,7.35144161161052,0.03568811527995963
2025-05-04 00:00:00,17.965205388772247,7.731937693575886,7.321902273027738,0.041264149683206464
2025-05-04 01:00:00,18.492546713178818,7.554327242000781,7.3238736357418945,0.04262089605936561
2025-05-04 02:00:00,19.10737109285538,6.928921898591697,7.3366569231730745,0.03674906945163883
2025-05-04 03:00:00,19.2510432634474,7.087045555611003,7.333400547132776,0.04438100936419066
2025-05-04 04:00:00,19.775804412888046,6.683438549244101,7.368879486017733,0.039871643496673874
2025-05-04 05:00:00,19.921787300808848,6.8299395017195526,7.276742884902095,0.04459869454606496
2025-05-04 06:00:00,19.742647435432257,7.009119488748842,7.317126871936215,0.04322781242607723
2025-05-04 07:00:00,19.949174820009638,6.406428366484354,7.3078153387771465,0.04167987647507314
2025-05-04 08:00:00,19.67696814882446,6.726426454034942,7.372331707150134,0.044786864751755515
2025-05-04 09:00:00,19.830219091141018,6.662846518361327,7.298318601325915,0.05733635656874431
2025-05-04 10:00:00,18.587267624891997,7.368497999883264,7.351881188318112,0.04606843794656466
2025-05-04 11:00:00,18.183166659929416,7.3888021742328265,7.269324530140756,0.043701909525988715
2025-05-04 12:00:00,18.055929347210462,7.949882085830262,7.270678511409936,0.05138989496892842
2025-05-04 13:00:00,17.592253638028858,8.228178606679974,7.1797625841613,0.045704751298709864
2025-05-04 14:00:00,16.535854274826185,8.146509594532292,7.308484330281765,0.04871613497635036
2025-05-04 15:00:00,16.20249275237758,8.457416738975532,7.229735945623836,0.054064500869771034
2025-05-04 16:00:00,16.2870310127913,8.69802016921044,7.352121763802164,0.0542759340148979
2025-05-04 17:00:00,15.796319746051804,9.08150383468239,7.281297421042181,0.047802800827155684
2025-05-04 18:00:00,15.961679460992572,8.985552631794896,7.338424135444177,0.05038766319963931
2025-05-04 19:00:00,16.290962816931415,8.983694204108838,7.346356491051008,0.05175229741109004
2025-05-04 20:00:00,16.60208172634441,8.617339983012625,7.309373901590797,0.04376003193948885
2025-05-04 21:00:00,16.496830295914958,8.67461329488427,7.231014118997758,0.046027919760401714
2025-05-04 22:00:00,17.166994416216546,8.479795255736056,7.351853597446341,0.04619936213288525
2025-05-04 23:00:00,17.73480851544186,7.980860756145082,7.2537140117376335,0.05300093193339987
2025-05-05 00:00:00,18.04970953843402,7.511273548772945,7.375359527700969,0.043466733432267944
2025-05-05 01:00:00,18.461402014213224,6.980231095290535,7.2999945741099035,0.051979057648252704
2025-05-05 02:00:00,18.955939819715407,6.98024672007265,7.291182258577301,0.05241222889633912
2025-05-05 03:00:00,19.46785456994952,6.864779820872199,7.319114139020222,0.04835972322538272
2025-05-05 04:00:00,19.754543084358055,6.900026118024056,7.321736365671463,0.05324449755155554
2025-05-05 05:00:00,20.13178253714624,6.683191306024266,7.288894177907206,0.03945860251601129
2025-05-05 06:00:00,19.7838541913793,6.724298908669123,7.2626488716881665,0.04689925289388477
2025-05-05 07:00:00,20.26596523382932,6.574973572720371,7.312842177895473,0.04964710795357945
2025-05-05 08:00:00,19.74632172857094,6.54273029290406,7.29960049790767,0.04000200874904981
2025-05-05 09:00:00,19.218149738724872,7.013083379980625,7.378280141530471,0.047382299315785886
2025-05-05 10:00:00,19.089406283882532,7.316122383522294,7.32685073307023,0.04777919017347106
2025-05-05 11:00:00,18.552503037944,7.592267336943762,7.391222917515703,0.042218358394269656
2025-05-05 12:00:00,18.13440144921463,7.562135187751773,7.248587443109297,0.04344869015101803
2025-05-05 13:00:00,17.121654097911268,8.165495038554141,7.3263272104905415,0.04182656317580547
2025-05-05 14:00:00,17.556401509076082,8.07859165763824,7.371275308380339,0.0376814440056925
2025-05-05 15:00:00,16.85714977456011,8.91821549897528,7.242363479371378,0.041229592808667476
2025-05-05 16:00:00,16.123609915931215,8.685789763175391,7.378819972312671,0.03962764707810469
2025-05-05 17:00:00,15.828804320485848,9.142177431976126,7.324585543460893,0.03639649968226437
2025-05-05 18:00:00,15.700202763310163,8.611175028758899,7.300231282315209,0.03970269529877246
2025-05-05 19:00:00,15.54363041317397,9.091068975402193,7.320921064029595,0.027931994112295522
2025-05-05 20:00:00,16.287843631322712,8.686602364204287,7.381206343199091,0.027925359794098756
2025-05-05 21:00:00,16.408065873631422,8.911416343572892,7.37543755622939,0.04129039443118104
2025-05-05 22:00:00,17.16020734649047,8.42036523528615,7.373430461781519,0.03257735532709991
2025-05-05 23:00:00,17.398016211048965,8.120415812815967,7.342042309485418,0.03372278400181322
2025-05-06 00:00:00,17.83864000002613,7.941099975804198,7.378102944914781,0.03763362930097205
2025-05-06 01:00:00,18.721622945243027,7.248788262522827,7.4271970662721065,0.026361166394504504
2025-05-06 02:00:00,18.764037815990132,7.117763767493285,7.422367476200657,0.03216557420451166
2025-05-06 03:00:00,19.4093262879299,6.830871805795585,7.4603477965131475,0.027193342330799442
2025-05-06 04:00:00,20.060369087003686,6.440962669528543,7.447050603707653,0.0374512078528077
2025-05-06 05:00:00,19.866166340289592,6.753745651489728,7.405178373960209,0.03348821717505364
2025-05-06 06:00:00,20.03709546790998,6.551418313759334,7.487060427053975,0.020301544413263664
2025-05-06 07:00:00,20.322255985124734,6.543924867685933,7.505589301214289,0.034872868732142986
2025-05-06 08:00:00,19.775368718648203,6.724374784371783,7.441436406444243,0.03785565185065518
2025-05-06 09:00:00,19.736805917738117,6.932438488456682,7.446224345068057,0.03642415723534325
2025-05-06 10:00:00,18.89296271888833,7.20773507397405,7.412739702678043,0.03316638648200276
2025-05-06 11:00:00,18.21284060655781,7.623086879240812,7.404503279874082,0.03131909930536019
2025-05-06 12:00:00,18.431818484290048,7.6964256175504415,7.493581045197502,0.03023722628292035
2025-05-06 13:00:00,17.40547035412463,8.093485471991398,7.455418113524188,0.03449141303873496
2025-05-06 14:00:00,16.878544156728182,8.653302523427264,7.428651708797626,0.03537732027929487
2025-05-06 15:00:00,16.327687227280336,8.866400534950685,7.532410719812725,0.025890586103150377
2025-05-06 16:00:00,16.312470760180965,8.988684322405012,7.4895324119380495,0.034670197110512425
2025-05-06 17:00:00,16.160563921951404,8.918212721563751,7.536033661174946,0.03308354839567391
2025-05-06 18:00:00,16.440023627993693,9.274618560596739,7.47362174121269,0.029790973810034573
2025-05-06 19:00:00,16.252397825314063,8.723750597593249,7.532350539603488,0.04231597923899615
2025-05-06 20:00:00,16.276017468330263,9.1422683620602,7.536105618174669,0.035218290774164364
2025-05-06 21:00:00,16.91651693049286,8.772566929326516,7.540333272727034,0.034306285256084874
2025-05-06 22:00:00,16.803727602097517,8.061331512723173,7.555683812095689,0.04695514525221824
2025-05-06 23:00:00,17.36257101098002,7.982108407511929,7.5381676423410955,0.0398143617158465
2025-05-07 00:00:00,18.128394785589972,7.773560165556852,7.559060924560474,0.0442859437862357
2025-05-07 01:00:00,19.048053978952332,7.468166751277952,7.604770469599104,0.04260239539604859
2025-05-07 02:00:00,19.011108715267866,7.221210024179714,7.553855226886055,0.04281041072543311
2025-05-07 03:00:00,19.136510959776754,6.835898446848785,7.4870555325932635,0.03562457661744455
2025-05-07 04:00:00,20.06871002356698,6.661714365762535,7.516452536496703,0.04332533593644648
2025-05-07 05:00:00,20.15835346044126,6.77074175966876,7.566214978798711,0.04477430217603253
2025-05-07 06:00:00,20.064467213458258,6.410066328661172,7.485538573306306,0.051002970670558326
2025-05-07 07:00:00,20.041932320882147,6.601083745481863,7.505105186541761,0.04735633578936528
2025-05-07 08:00:00,19.558699618630946,6.5311936786399505,7.5070304848339635,0.052991748773315306
2025-05-07 09:00:00,19.2802495464511,7.196678144219584,7.4876002200370415,0.04543414312729198
2025-05-07 10:00:00,18.66604760939658,7.378307502383918,7.510122289194385,0.0501194143226464
2025-05-07 11:00:00,18.61719064682142,7.741584271215055,7.591695106559068,0.04931331860545414
2025-05-07 12:00:00,17.75047433876191,7.503527236758758,7.570024269569044,0.04937343449865671
2025-05-07 13:00:00,17.544082265089685,8.433382133678945,7.486471713987138,0.046625472662202384
2025-05-07 14:00:00,16.80812633451549,8.2383598901827,7.472129052747763,0.05685451156741324
2025-05-07 15:00:00,16.62049549742847,8.633819395330429,7.477397956004478,0.04445113860381206
2025-05-07 16:00:00,15.75181289950735,8.82578337688862,7.460113412930308,0.04379044311825887
2025-05-07 17:00:00,16.316042669798506,9.260586797852481,7.486906613224681,0.04191867241004959
2025-05-07 18:00:00,15.958144057414684,9.153457423232183,7.5108664009313095,0.049933737531775255
2025-05-07 19:00:00,15.667247215137955,8.92073685358102,7.5214456153421025,0.03984593582401682
2025-05-07 20:00:00,16.088995941995844,8.665933029134532,7.478416961850397,0.04686106525592817
2025-05-07 21:00:00,16.464217922775553,8.591672352100959,7.397076475786848,0.04747603949649512
2025-05-07 22:00:00,16.970144860718207,8.373986609950617,7.534010972119341,0.045469054773379036
2025-05-07 23:00:00,17.700067723086374,8.50784300214614,7.499071144749922,0.05376463850766823
2025-05-08 00:00:00,18.198768083858162,8.058115148962433,7.479542574000003,0.043476069104915846
2025-05-08 01:00:00,18.198992773360597,7.521648523522263,7.500681646711901,0.04632704272246193
2025-05-08 02:00:00,19.121412323563906,7.597876878097906,7.446135308442893,0.04415644631044835
2025-05-08 03:00:00,19.314922692412047,6.785919066176007,7.341751436193128,0.041612834990550324
2025-05-08 04:00:00,18.97135935834555,6.744790422301794,7.417624937539297,0.040047773522772945
2025-05-08 05:00:00,19.7557344828206,6.536210785889575,7.43819072668387,0.03420704073557875
2025-05-08 06:00:00,19.87398781104639,6.6054291937026655,7.44298785517786,0.044705378663967885
2025-05-08 07:00:00,20.304143037510116,6.597914263442009,7.364605378588391,0.047462386429128894
2025-05-08 08:00:00,19.995052702941177,6.612579513511807,7.465730340926444,0.038264077242843746
2025-05-08 09:00:00,19.24570259438104,6.833475912608963,7.433702998285032,0.0463999004155091
2025-05-08 10:00:00,18.923781077357845,7.245265355059432,7.4324956752856615,0.05015637722564356
2025-05-08 11:00:00,18.504779096960725,7.387897126589544,7.433660734843669,0.04184114238833349
2025-05-08 12:00:00,17.93345274690377,7.770365216833394,7.46241683300083,0.0420222801701573
2025-05-08 13:00:00,17.45177273913472,8.478130573872155,7.400365234947172,0.043062370389641974
2025-05-08 14:00:00,16.801799660604026,8.375224213905996,7.301677879551162,0.035129346749706955
2025-05-08 15:00:00,16.44239068949599,8.683329067154775,7.345095144866475,0.029220463213566986
2025-05-08 16:00:00,16.354530525906096,8.844248435850174,7.402305121932126,0.043438308055607035
2025-05-08 17:00:00,15.49674541459582,8.945669697597932,7.310062272484273,0.03834335892198004
2025-05-08 18:00:00,16.139882189914232,9.071824096862812,7.348636312947605,0.03157999283580553
2025-05-08 19:00:00,15.845570916866183,8.920168254356188,7.352204462469307,0.045270550787982984
2025-05-08 20:00:00,16.3083318671871,9.061569612588311,7.372211278383977,0.03995982558614143
2025-05-08 21:00:00,16.72482910772474,8.769307507793014,7.316533890809178,0.030171971880124042
2025-05-08 22:00:00,16.67949251905875,8.394034610070069,7.221258625830442,0.022310973433407592
2025-05-08 23:00:00,17.78839059249561,8.291938236439048,7.380799626618571,0.03369545542786151
2025-05-09 00:00:00,17.84057304752771,8.0069514990213,7.329529755453311,0.029328380029553753
2025-05-09 01:00:00,18.48817526013296,7.732497935922407,7.33310626770318,0.028636005422768628
2025-05-09 02:00:00,19.01676992786212,7.374104383977674,7.3159677874805755,0.036030012411861816
2025-05-09 03:00:00,19.50018015901173,6.8480190284320575,7.329700667560818,0.034289292632121285
2025-05-09 04:00:00,19.745384044780753,6.835597165671983,7.318987119165912,0.03151947281379796
2025-05-09 05:00:00,19.642146262916253,6.899955856693161,7.290599186552781,0.03658719482882168
2025-05-09 06:00:00,20.061536013706114,6.341371954234008,7.302003324692053,0.03379702934438297
2025-05-09 07:00:00,19.910948872654707,6.433070211458303,7.341225781452189,0.03597324204634651
2025-05-09 08:00:00,19.671722602629632,6.846311839674302,7.304430355125614,0.024697750903093063
2025-05-09 09:00:00,19.628007700587943,6.905979791091381,7.3900682925250125,0.0349145521725176
2025-05-09 10:00:00,19.175267616637505,7.033999790752486,7.257993369275491,0.027868714567023584
2025-05-09 11:00:00,18.4935355649947,7.629926609848443,7.394386316232538,0.03181455403487615
2025-05-09 12:00:00,17.560375493370024,7.573738640319088,7.341131045271313,0.0304893447852958
2025-05-09 13:00:00,17.8897152748711,7.887799412764225,7.297440362993167,0.03050782134136148
2025-05-09 14:00:00,17.404828611226915,8.474281897537686,7.31610955931385,0.030976704487879075
2025-05-09 15:00:00,16.70824704624244,8.730909671402298,7.335815547403723,0.023582718875435643
2025-05-09 16:00:00,15.863985308962805,8.956161013691666,7.312524814556232,0.03222196337016304
2025-05-09 17:00:00,16.374319648404583,8.931794266880978,7.241059031889659,0.033080687633263293
2025-05-09 18:00:00,15.68648478312903,8.799607728773204,7.255489220714538,0.03917912441730199
2025-05-09 19:00:00,16.329925448193777,8.968357990173374,7.247348776623636,0.0349042118002028
2025-05-09 20:00:00,16.549563961326108,8.71968721467465,7.265012283800897,0.041034054599093074
2025-05-09 21:00:00,16.333887739340323,8.695227270822741,7.258270607220419,0.037841616342724274
2025-05-09 22:00:00,16.41065995111038,8.10561646215185,7.319372830139167,0.03790282892739759
2025-05-09 23:00:00,17.4816951839352,8.404649895701768,7.302099335113262,0.04208529263947612
2025-05-10 00:00:00,17.937043923509563,7.841624567730363,7.302558383963365,0.039058451135221904
2025-05-10 01:00:00,18.813958671420206,7.361282505491812,7.290586868410744,0.035079545952322384
2025-05-10 02:00:00,18.978899670294556,7.469463497981269,7.293545759866351,0.03847624017211585
2025-05-10 03:00:00,19.367081530678373,7.262529681470852,7.258556552705879,0.032503486355037525
2025-05-10 04:00:00,19.958910237341183,6.748723543873385,7.32583780742526,0.04711208662616242
2025-05-10 05:00:00,19.71583162729425,6.835485131953559,7.329904415056978,0.04555988313901223
2025-05-10 06:00:00,19.72719027320802,6.680044389479696,7.36904912947748,0.05237098251105448
2025-05-10 07:00:00,19.77925093459394,6.69040433111376,7.298018840312707,0.03626400329214891
2025-05-10 08:00:00,19.753843556002685,6.691074352075383,7.291714183104778,0.048905583950310354
2025-05-10 09:00:00,20.041279986108755,6.65133954921651,7.428915844923032,0.0470140875312353
2025-05-10 10:00:00,18.872245570542677,6.976568072850197,7.312769591157451,0.04910830989511609
2025-05-10 11:00:00,18.49929436139157,7.41393312696694,7.294953052009309,0.04925883659753964
2025-05-10 12:00:00,17.655534085940424,8.056835976870415,7.387258125637609,0.06180061451137795
2025-05-10 13:00:00,17.269561132445034,8.150877008677158,7.398217450323256,0.05212680310887757
2025-05-10 14:00:00,17.02052913853081,8.389104067447244,7.352628057608254,0.036576837054856315
2025-05-10 15:00:00,16.654093964677934,8.488902699512074,7.4037318943697095,0.05512414035827046
2025-05-10 16:00:00,16.393325048795518,8.854869606029672,7.295464417306706,0.040011427807374586
2025-05-10 17:00:00,15.947145601848534,9.086935476947597,7.316570240873601,0.04808312695373321
2025-05-10 18:00:00,15.856376469010424,9.109080449077384,7.362206334941482,0.04427985226868593
2025-05-10 19:00:00,16.213547788797854,8.801836061852773,7.370058700997016,0.054840754435391215
2025-05-10 20:00:00,15.936713535064083,9.011093437943329,7.346156964493205,0.053080011604223265
2025-05-10 21:00:00,16.55666700703924,8.787094857370583,7.363021717095356,0.049562893544507505
2025-05-10 22:00:00,16.83809189960849,8.45350126265481,7.395136727547427,0.05120012618514401
2025-05-10 23:00:00,17.38305536869695,8.02106744138523,7.390546193520327,0.05116380665259086
2025-05-11 00:00:00,17.858083856312994,7.93825074391423,7.400225614787691,0.0560977417149161
2025-05-11 01:00:00,18.59044370907371,7.532802560257216,7.4192116636123036,0.05878146170365603
2025-05-11 02:00:00,19.316176070757457,7.2056422905966535,7.406274616222998,0.0390056149775604
2025-05-11 03:00:00,19.681281499806303,7.118681465736744,7.411524710991939,0.05145454751830338
2025-05-11 04:00:00,19.95115512635043,7.091646366641187,7.4522954486015545,0.05348719143143901
2025-05-11 05:00:00,20.088811689471065,6.7423198565207105,7.480573195240347,0.05455737588178642
2025-05-11 06:00:00,19.831618698994035,6.371795615640403,7.416469059169661,0.04767026515234818
2025-05-11 07:00:00,20.384493123942395,6.573700677331641,7.485382726907376,0.04463577296735199
2025-05-11 08:00:00,19.706517509187446,6.544220126835076,7.451746004346451,0.046957196711129086
2025-05-11 09:00:00,19.207983231700574,7.0716224131157785,7.438315464972172,0.0540294171344059
2025-05-11 10:00:00,19.112598119372116,7.182854692101339,7.45939165116418,0.041678925991774377
2025-05-11 11:00:00,18.731955613616616,7.265289423280762,7.4458893236994035,0.04683340302484303
2025-05-11 12:00:00,18.25710956365825,7.791234543192487,7.565653117069234,0.038656102309247424
2025-05-11 13:00:00,17.53163718808603,8.242243129229397,7.4697064040717,0.041036888673315765
2025-05-11 14:00:00,17.108335826599163,8.499150627912027,7.416198191511245,0.03077044461941345
2025-05-11 15:00:00,16.538272467959494,8.943615968856847,7.422924222158329,0.034905668404634396
2025-05-11 16:00:00,16.82457192933871,8.92946479130748,7.446609550976959,0.03389532600628788
2025-05-11 17:00:00,16.01661438786529,8.819059005277254,7.470421669002438,0.03429056809635184
2025-05-11 18:00:00,15.785160165171588,9.047330687504147,7.456565822630828,0.042846688438954526
2025-05-11 19:00:00,16.308835442316102,8.715851623193338,7.558555490774383,0.030025690404136492
2025-05-11 20:00:00,16.391751635036652,8.851063355480232,7.499142815953058,0.024670705906041847
2025-05-11 21:00:00,16.193552719557182,8.461604481862253,7.4840052349271255,0.029072755455506312
2025-05-11 22:00:00,17.494281865180742,8.648510444288242,7.520033750910834,0.03067732005320717
2025-05-11 23:00:00,17.584592249692392,8.091640002933728,7.537597825987079,0.030993885374927223
2025-05-12 00:00:00,17.993389695853093,7.6991237617613,7.510468730465638,0.030797430089660075
2025-05-12 01:00:00,18.276405823297868,7.913562505058903,7.473507715639354,0.024330193882192076
2025-05-12 02:00:00,19.090877565912354,7.364522128406508,7.535416446487364,0.03517425443671277
2025-05-12 03:00:00,19.449209033362123,7.112222803720564,7.511702422852095,0.027629885017290256
2025-05-12 04:00:00,20.111210351527248,6.880675515294257,7.526939973881456,0.031133085362894018
2025-05-12 05:00:00,20.044785331776925,6.833977007604682,7.552335514871344,0.03596153835433759
2025-05-12 06:00:00,19.933871872641888,6.57153610463134,7.549433097651307,0.027709429044940434
2025-05-12 07:00:00,20.247989728372698,6.639964623597277,7.501538330074571,0.023542902810249608
2025-05-12 08:00:00,19.234817068790832,6.722398976652206,7.58009222319321,0.03125566874125495
2025-05-12 09:00:00,19.53732944876976,6.878986057629124,7.464895781642767,0.040274415426667515
2025-05-12 10:00:00,19.32747532742156,6.960453421457839,7.5070828475228994,0.025378389465126723
2025-05-12 11:00:00,18.56654389166067,7.5949658549372145,7.5657095612844225,0.028265305132143155
2025-05-12 12:00:00,18.345178802687098,7.999437214912279,7.523613701392333,0.02310938802790307
2025-05-12 13:00:00,17.82991634502739,7.994529614544882,7.505943650486382,0.04354471010056224
2025-05-12 14:00:00,16.928750095697165,8.526608239934246,7.4926680318361525,0.03885395662529675
2025-05-12 15:00:00,17.044532304352796,9.100035258292348,7.4557924448853665,0.021741098783842595
2025-05-12 16:00:00,16.43555018807485,8.875499155623878,7.48440410362758,0.028031460688011985
2025-05-12 17:00:00,16.2654485652004,8.79906965382197,7.575954848996056,0.027669980624546762
2025-05-12 18:00:00,16.15090180379767,9.08446505713948,7.515239912077544,0.029803177751759842
2025-05-12 19:00:00,16.120752855108087,9.058609532685436,7.5063652274864285,0.03555241418142231
2025-05-12 20:00:00,16.431130627573438,8.706253697288934,7.534256205947533,0.030156231057159665
2025-05-12 21:00:00,16.554032286868342,8.561093518620151,7.504421722553468,0.0367329736435303
2025-05-12 22:00:00,17.04707592813119,8.425563259078505,7.4530742713805935,0.037006837705859504
2025-05-12 23:00:00,17.758986879047683,8.216396287334806,7.46310811481815,0.040431159553789585
2025-05-13 00:00:00,18.291751628589896,7.947965655110163,7.542227856642082,0.05107212873644572
2025-05-13 01:00:00,18.231728028411258,7.566040172431249,7.467650148642551,0.04959681079689664
2025-05-13 02:00:00,18.875697550638982,7.285073141527209,7.435942825005356,0.037512619765897634
2025-05-13 03:00:00,19.523966989143116,7.142072907740043,7.487271705183803,0.03899791956996722
2025-05-13 04:00:00,19.716848351886135,7.130398007833045,7.486246530802629,0.0362870635754061
2025-05-13 05:00:00,19.772811755418612,6.600054282604464,7.540965193554246,0.05070028268785821
2025-05-13 06:00:00,19.538644948789543,6.330190449382467,7.455606304478686,0.05181151519285587
2025-05-13 07:00:00,19.65248155315366,6.6322173741664265,7.421899646031807,0.04751220838348834
2025-05-13 08:00:00,20.104001758846604,6.635558679161341,7.467040367798713,0.03802773034368237
2025-05-13 09:00:00,19.288823192158738,7.2227059077911795,7.484461184712515,0.05395361311478622
2025-05-13 10:00:00,19.15588581738748,7.018895483156941,7.344715416022413,0.05370980118393782
2025-05-13 11:00:00,18.791299034931072,7.4617991549882445,7.354923201627841,0.046144694607109446
2025-05-13 12:00:00,18.10579525741079,7.845406365973913,7.455350147955726,0.04270630554788924
