dissolved_oxygen_mgL,temperature_C,feeding_activity_index,turbidity_NTU,risk
6.617617529270558,19.930244697311043,0.9182597412369202,5.0153736225642955,0
7.041319609056186,18.346099625969707,0.7806934467725205,1.3486991703765794,0
7.495530783854535,18.08328124038155,0.7846598278565462,2.856251725553614,0
6.887605672243468,17.640814178329293,0.7690926647472246,5.346742951980083,0
7.271072426927468,16.0583361597932,0.6981456874578287,2.8522350210110563,0
7.4030095244030685,13.925126016392346,0.4616763610087759,4.375558682648994,0
7.034552210590312,17.84181000464422,0.39637648180007995,5.733935683936786,0
7.432461132184003,15.544987393667505,0.8967554746232574,6.4619184421057785,0
9.24630850035711,15.148744260253858,0.8976914395533746,5.214066823917631,0
6.119505354466194,14.822966289753687,0.4977668066406669,11.133077562396215,0
6.296815193184326,16.054779492658437,0.9195592420345642,2.10573161227616,0
5.176479049453386,17.231388861487677,0.9073582581889198,3.62611620751865,0
7.78392836789065,22.040686462585096,0.6405398936859966,1.3492559929845545,0
7.960678211716324,18.789867991033322,0.8131895487030101,7.252063200768611,0
7.074621123560735,18.177916838876993,0.7951303110256537,9.285132627383911,0
5.364754910648659,15.548098500233596,0.7974485353480063,1.9843558822530887,0
7.5124421861885855,20.11066829406084,0.7637986640914708,5.765131600268302,0
8.566554723459774,18.730246099108196,0.6729899649213611,7.911331777618828,0
6.509284798297596,17.229827373986396,0.5289311012684665,5.413133922140475,0
6.98365203714006,17.73546695781095,0.8583578146261048,5.8834344133991525,0
7.783693070070364,14.965950701488595,0.8256332476941407,5.900491442783195,0
5.897309309523998,15.143675979280735,0.8072754568651554,7.510003921318773,0
6.751149187058869,14.168472789634247,0.786640866207335,6.105822536473384,0
6.093113868499511,20.141122029371644,0.8397234194817876,8.252401557267081,1
7.680966365261697,15.42292768650972,0.8406003608171251,3.4297742910120563,0
6.840941038403594,16.21109896529086,0.5690784023153383,7.810695460974786,1
9.847178573198118,19.594138715874085,0.7268788693792853,5.191355375715284,0
8.287235078837233,18.52321676964753,0.8145935904552405,2.1537608205040217,0
7.123962460954923,15.074255054204013,0.7420376514139874,2.2015237536193517,0
6.23545775821738,14.479130222076327,0.7269957780342721,15.013000446450395,0
6.4108671953243235,21.422675892603802,0.9809375390620168,7.563582852478147,0
6.427610248120319,19.820629440473446,0.8014970567116071,3.072459453846975,0
9.421708973916418,16.397676822088975,0.6918087739856484,5.125611388428262,0
5.898272095822001,18.635410533301318,0.2528081221196549,16.215329077270635,1
6.487819412682939,16.55421606599146,0.4377380881886994,1.3100602385505749,0
7.175493196375801,18.682415180662037,0.5361532709701027,10.464789260050452,0
8.146764303664483,20.52706520763811,0.8838002984307072,8.956142129015301,0
6.672522247440619,17.865759212495615,0.5945708647645876,10.88168517285438,0
6.20360038558844,17.998634007217007,0.8172907925954559,2.5237995878778365,0
7.51271738111266,19.50168788540649,0.5919721891851023,2.966881029794359,0
7.601744936059229,18.049786130330293,0.43822827382156154,7.00282447342234,0
6.601733828423521,18.82105207442166,0.6660824757184076,2.929571671316664,0
7.442614187531575,19.208750625747964,0.7855451688515452,3.476723227655433,0
8.055425290815624,19.71454239807027,0.7715462922931146,3.9414850562026773,0
7.061518384187627,15.548753585488999,0.9742831455455845,1.5007481946921397,0
7.581860882780088,18.153815192612075,0.4856829048437964,2.2200755907225296,0
9.032663262514252,14.131786934131846,0.6475485755783751,5.172230602856203,0
7.747366773539905,18.915070056155002,0.6466685158052854,5.358601993540479,0
5.780701843451357,17.43313919673797,0.7611274716666789,10.931678971944088,0
5.125543363287168,19.567673455966457,0.3250952010583494,5.07390763002997,1
8.233419074666305,17.254717073027297,0.6655630912194452,1.4526398691554496,0
7.20677453229127,12.601417703127442,0.3996577836128329,4.118372389210688,0
8.414477279435683,17.074268933577347,0.8283542944781279,5.6164167825136495,0
6.054938103420276,15.603564363573636,0.8278496399258373,3.895646964825608,0
5.0346077395940725,16.311480103468995,0.8527912086135686,4.9847199784183305,0
6.7410902730580275,18.013244925933083,0.7355406847909616,2.5143469892861185,0
7.217567245215984,15.853974331748892,0.7723152926514874,8.63217184107824,0
5.421805752194496,17.420536269918454,0.9492206934131014,6.7844609018513955,0
7.298401832995487,18.247441442932693,0.5421999961145426,6.240394116928936,0
7.126925191465248,15.290142886361716,0.4662261767468182,5.156708277798476,0
5.817762830199876,18.062136512657627,0.9232086068181772,9.537362555527142,0
7.455556842909975,19.19746451376285,0.7383140654558746,12.50200122608586,0
5.793376003130548,18.784754655370016,0.633825786424644,0.5268201629423809,0
7.113871248363279,18.452305003178903,0.846777687127491,5.971888812641229,0
5.48898781818806,18.244641460377306,0.7631559710035183,7.113282151917161,1
7.7068187000210635,16.949310979560867,0.8434811090239229,4.571352627004235,0
7.195514340081543,18.367957591244206,0.6424946302891092,10.043597806493182,0
9.833258849735762,15.239760026885929,0.5806590466003082,3.8360550573057335,0
6.3404699483132125,17.265568717923788,0.5330076037596585,0.6760987085300609,0
6.263500611178056,21.556348093787776,0.7991410164966548,6.793483858476614,0
6.851485483473784,13.71305785475274,0.5771432698863875,8.0829441879253,0
6.155364552692291,20.562126816724145,0.7888362257602873,2.353724134518404,0
6.259641568584302,17.483454655725115,0.8345327939957842,0.5852542913524317,0
7.218263541071401,17.579645241826864,0.6328819541570546,10.281838527330553,0
5.315383036045985,14.482797759194696,0.7360300205417177,4.044633940097793,0
5.993242133365407,19.249465848250882,0.8612336875673229,4.956075330230985,0
6.817177149534985,17.616669695746726,0.5325627185400443,7.4929960275162175,0
6.876477177448994,19.412293101073125,0.8265090255714252,7.486926284744218,0
7.557886036958053,21.186915432810235,0.7686452287716038,3.0711360980899185,0
8.312663012220373,19.678743368014246,0.7985393813788105,13.878915351279828,0
6.448604414047464,15.22765714310273,0.5912624497413638,19.30824547042831,0
5.046740881177555,15.535406594469041,0.5673450363200897,12.529065876268,1
7.045785705466468,18.984314421516746,0.7893943829348669,2.9928024411380827,0
10.353586776869905,14.928078346257536,0.8467148521005644,5.179171408039993,0
7.59753580344365,17.599840334278177,0.7557738693935909,5.708134980873755,0
7.433499479190137,20.071927550744153,0.9154919618306445,5.590357023373965,0
6.998884013254795,22.192198960809826,0.7645616339963692,8.394710126427201,0
6.936592880839593,20.262508517751446,0.6661303692814957,4.842185964034432,0
6.246240056452001,18.815281935015708,0.5221496876777854,6.734512671091349,1
7.31124262923268,16.516559902719955,0.8451827879796509,11.79275041001986,0
7.354546565648976,19.561184728913926,0.5379062744136675,4.022056488141443,0
6.029339482749644,17.69839199809806,0.7266254341508096,2.7383083796330787,0
7.140203866829064,14.195362609788758,0.8871582368449801,0.2726590074436231,0
6.608678193789321,21.03400296580907,0.7497220614071177,4.217836558402633,0
6.608243191447738,17.684475106702926,0.4573733132691015,3.23636226154016,0
9.106401854146785,18.435002156463582,0.8118498823065755,6.194319863912234,0
8.14764384897329,17.87841323465464,0.6249723472952413,3.4424107762613563,0
5.789002788578485,19.871792383631803,0.7041550864899555,1.3713748428583414,0
6.093291763069143,18.196773576835547,0.8368946765577684,1.5716692122741733,0
5.965551150399361,20.47519195851864,0.6979918523456802,8.660296165628072,1
6.0803213849447575,17.35723777758265,0.914677398959215,9.509159151885278,0
5.835360326696666,17.77863562479935,0.7558372777123357,5.942206722495526,0
6.39913868204238,19.350969926743836,0.7122507610883119,12.192619647236082,0
7.419924753976573,17.617805955305332,0.7230011184851443,3.552979826230513,0
7.458779362677802,18.854438171712324,0.7931654013488135,5.032492352649758,0
4.388498754796288,22.58950607509454,0.7774805187877668,3.1681038405801694,1
7.583434687983531,18.493660305252376,0.595602644941852,3.1013151383647743,0
5.937828106488106,13.580131059392256,0.4992442225489626,3.5032757658549194,0
4.490712919311709,19.002892320233943,0.5538150017416487,4.571723334390633,1
5.711284130910072,14.944285984799318,0.7371930490364721,12.155262798415027,0
7.024854969218667,16.206331206015985,0.8580212477330662,5.189069649814064,0
4.661086075390946,13.025544726815905,0.4259068970119627,6.7256958552498,1
7.224226491950569,17.907412945028256,0.6970114553798169,2.3829654031970673,0
7.346622162899062,16.060939436478986,0.7482262080673746,4.3880363772879285,0
8.34390890147418,18.381398630223234,0.8968156599486203,2.9507874703710986,0
9.541730292685973,16.161574267445346,0.8495930395446827,6.060748330589337,0
6.17081147439555,17.42299297294967,0.348150903806373,7.163444802059143,0
7.4106828468621355,15.991432055596388,0.5093140839385845,9.262817121736155,0
7.035980876564879,14.358375648521323,0.7232190628038153,2.6032863643904998,0
6.9908688850516585,23.016037712734036,0.8833746715368257,4.410486055033566,0
6.282332185596591,19.530419974789698,0.41680752899871304,3.524083350494594,0
4.608071258012632,15.792739407430501,0.7214064128761188,7.730437486718816,1
8.763910300848424,17.363968103226536,0.8756826111837228,10.674140424351716,0
7.841465766021083,20.699067613987506,0.8709438480398954,7.605944638628843,0
8.59504296484602,15.847963616975377,0.7804812472457808,4.180682415663528,0
7.689704939783942,16.309992813085206,0.48381363961474483,6.175393518087818,0
6.488383245900865,18.96308281517013,0.573139797365804,11.515282890940775,1
7.440511431454659,18.700828711910425,0.9154717541631235,2.256844021960995,0
9.1376811729507,16.73418380748593,0.8338181936418456,1.336207206079906,0
5.720952120574171,18.53696775798502,0.6939419608549394,4.033081088802361,0
7.755626347744708,23.93351782584215,0.9074311011855059,1.6229796073579776,0
9.55181025157372,17.305683423118694,0.8220948446792191,2.2497009217508923,0
7.126794093235182,15.294199312463741,0.5494524039627957,1.1753449483466911,0
5.412120998300637,18.462772638057867,0.6123987001101086,5.931115150996574,1
6.453449492083103,17.13625501472697,0.3914664401156538,9.849014043314064,0
7.195535850792636,17.85085778372756,0.5875970687098757,10.056225051888449,0
5.993439669850002,19.57270435239908,0.7305399169622707,2.252802632515922,0
7.305507985800509,17.41574097265217,0.7817585060593789,2.740807049664526,0
6.62740898253185,16.352949848950654,0.7464404567998362,7.359454934483818,0
6.078435814214166,19.52902591228214,0.5164672501411354,1.0627272103263723,1
6.780621202339335,16.58968065311463,0.60691305446833,4.337031555665051,0
6.2939569690955,19.829867693211565,0.9338496677225883,9.50831488450704,0
7.248416616726622,19.326989949571708,0.6409653375970246,2.3622237327227023,0
5.981363203838243,18.333653276827054,0.7090799991494255,2.545947516257967,0
6.735777371921313,14.957010924754595,0.7724788556173439,1.006819783092228,0
6.138407275936671,20.6594029908788,0.6589427293986871,5.8221787681095805,0
8.142433275561642,16.38845802103251,0.7238204433434453,12.978210019717853,0
6.1433065514462974,20.49520153532138,0.6047898365186761,9.34177353315614,0
6.768780848046938,20.325323948813917,0.6413360307412289,3.1287557195537703,0
6.509263678311084,17.114917840099004,0.7049661378857077,3.8240340837118914,0
5.017129749021638,16.928874621800617,0.43357776327541153,5.4720722533727955,1
5.832162313853641,17.97972104770844,0.8644339315343157,6.547972732191134,0
6.73326453864031,19.522892799998374,0.6356936887720321,0.9916181406279443,0
6.186502648830058,19.09036997685998,0.39537615422081096,6.3596449180949,0
6.11110635615901,18.6701094453924,0.9093596088740277,4.274972040722173,0
7.56052214766149,20.206419450000578,0.6550995588237459,2.2189120520485432,0
6.136741857372688,13.35473593924412,0.606528098197787,6.557779409543674,0
6.5541140334830725,17.400029154674183,0.6202050333905004,9.2545770054089,0
7.914648861309141,17.165740740638704,0.785850958117569,3.3790845046006055,0
7.355937233780864,17.002739991819713,0.6899150697827704,0.6193197432784132,0
7.028962609305222,17.542191550734096,0.9020404260478053,6.4255599987732674,0
7.6348176520668485,20.799208709739517,0.7718860192675573,2.42015557502258,0
6.024615901537786,19.34741636429945,0.8715488901486117,2.4739999005763305,0
6.189008895946776,15.841658980170411,0.8579419470731606,10.812924262789092,0
7.563760678607033,20.926524351344693,0.6327903359173496,5.569328351450848,0
6.186396714212105,18.980339686031655,0.5356532448083746,3.2564217768853188,0
5.826315277037759,16.123133068674246,0.9413939549486068,0.3336376057740651,0
7.080178311220469,18.087176236007824,0.6148913777243339,1.460153978294454,0
7.457730333829751,17.298066154373082,0.7019639261699749,5.033615988189794,0
6.73284843979088,18.555699826780465,0.4982073360149803,3.3054625775695383,0
6.728204797449228,17.120937893723443,0.7702511306976862,3.8893642785756435,0
6.553124197628963,15.547168535622458,0.678321255398193,22.012314015879266,0
8.38612226954931,18.30592268940368,0.7351711094538637,7.30180799513652,0
7.097479107676974,17.09054071599093,0.7897985540222149,4.305679243722116,0
6.804435941414942,19.250558498259096,0.7071710926658031,3.8282280229625973,0
7.544887736764177,21.32874707433248,0.7763682660006814,7.718220065769279,0
5.8807215593876325,19.551748847700704,0.8672093856244473,14.451152653814173,1
6.782367898240899,19.03551278991368,0.7851231009595854,8.147563637986368,0
8.746414130439263,18.259757474832593,0.6027095811409588,17.564246801612313,0
7.720547440411751,18.018743169541306,0.8960883946748246,3.249259183556151,0
5.908500079258717,19.5074977489989,0.7008875751524758,2.7005472282924368,0
7.513380190202088,15.437276915229926,0.841322815483068,4.103993445066932,0
7.949830035041214,17.158727613821913,0.8460896208240603,2.019560210210553,0
6.566045663446822,20.86809844925905,0.9412692190846409,9.066216164913461,0
3.875488726539858,13.978921486882417,0.5749295079843098,6.238791441615708,1
9.025545923430712,16.985212129554053,0.7572203059685472,2.6091589584543864,0
6.270578295010312,16.444401798258568,0.5743889634725053,1.3984319343811462,0
7.618282593923793,17.229362446221252,0.5572872211554234,10.658225883422517,0
7.394123861026005,18.452145440236833,0.441614051500696,9.00425903985056,0
6.867823422211005,14.939565193936733,0.8448887467693271,15.325072781874322,0
7.014340309556307,20.098613425851383,0.39468343510558274,4.630152338437888,0
7.099699201382207,16.4544595150665,0.9208934799672799,18.971464868667486,0
6.894378758017338,17.84097943311943,0.46417261614919525,1.5615532427283554,0
4.751674297441458,14.4765959298909,0.842734764439884,3.8121841673645025,0
6.47308618791552,17.01591219107044,0.8667484178570823,8.437650030309289,0
6.034088977520183,20.35977362806794,0.6147826824044986,3.656158525024812,1
5.401888238522937,20.385329943488436,0.7810622739771051,0.9385738150835838,0
5.809957975591124,18.093205283304812,0.8320032659647622,5.101636545823117,0
7.30089237852803,17.914136715134045,0.7856488901794471,6.515333586240922,0
6.266511297783505,16.54042553997933,0.8334189407387762,1.6528996693089968,0
6.158335653448422,18.489163755567006,0.7117919477875544,18.209151499845525,1
7.5918520529576075,17.371616321210603,0.7882638800616377,5.557637041169723,0
8.060091129696318,18.65154051663354,0.7940621900242528,15.378878110172266,0
5.840080461495105,16.46752430297211,0.9074551419393918,2.405236929016829,0
4.685220131985629,17.144601523188058,0.6700103016066565,4.563741504370882,1
9.01339634839855,17.035734962491517,0.7358588162665589,6.628264688990898,0
6.763133642790502,17.477719207989793,0.8814404366800448,0.24939487930300833,0
8.136878372099892,16.857123024531738,0.654035514540481,3.465679814720623,0
6.71840648600851,19.54515030510931,0.44720999512328724,6.374860653076483,0
5.804305767310692,19.2383113937044,0.6439703864875921,1.572958678826236,0
6.985601343232088,19.20054665223934,0.6712352077252124,4.456105858203857,0
7.584355410325593,18.576893581091717,0.6004182001630513,4.534478029819272,0
7.161863755358941,17.148827830204844,0.7566864510577102,2.4856951550598323,0
8.727573597143433,19.49985536825784,0.6617882402959391,6.570555415071556,0
4.239172243007362,15.66896225957729,0.742631768696958,14.897385599869631,1
6.249498086967679,17.416114052720715,0.6399114372626363,2.537137971345081,0
9.135306921028596,16.32419298546284,0.5107716556432743,3.8937766075341584,0
5.800335293036379,16.02428402372465,0.669841777200137,1.547745176966612,0
5.758852383346361,17.34953550522669,0.6002543662534303,10.38317930001812,0
6.94086476323541,18.877014172821664,0.8649665780635304,8.501511765828642,0
5.43569807149997,18.33655687375082,0.6268477375156406,5.135234982684517,1
8.349760246247452,16.380057512418645,0.8559838847615763,1.5630030231847583,0
5.7145465616599385,21.63399665429113,0.9430267054632764,8.259288489696905,1
7.5209656922273265,19.511073206096068,0.7841044691498176,3.7954382803908757,0
5.84122181549659,11.172549579801133,0.7601694647200824,6.040616032886604,0
6.613503621459617,20.77050140553016,0.6136709159428122,15.82529928059125,1
9.074201600111518,15.073480980817472,0.4494736182076811,1.4240096186448412,0
8.096200870062637,14.881218685990385,0.8699673726683601,0.8991907079077226,0
7.129386831746223,16.632193649344917,0.8509031931158396,5.015282075356554,0
6.12934294594313,15.979935144058167,0.6748620598784789,9.30768026995747,0
5.869054101437765,21.903376103281346,0.3292257033325717,8.903494075971356,1
7.331230265108405,14.298988176786818,0.8790092513388906,9.010939084481269,0
5.669474740875826,18.78724684699488,0.9225549307185897,2.310384982790537,0
6.809444859923032,22.48310574383282,0.5562518566112015,9.57341325334468,0
7.619457026763746,18.318140202997178,0.8299923552179855,9.383501703415304,0
6.8565070588798696,14.828049168173665,0.937763423066156,7.589709541418642,0
7.014333312322763,14.36748132517869,0.702184339583586,5.834116214250241,0
6.59761180288856,17.992193438940447,0.6555355955892019,6.0480571089953,0
7.813999864972538,17.208516270396874,0.896240299947273,4.719391736357492,0
7.903652897647129,17.554751060612507,0.7425352532667834,9.846774502391,0
5.46932992258072,15.293229039589228,0.44404376955844405,13.772957113163883,1
6.641296631887093,20.962184615776852,0.7836977887183191,12.931887445806183,0
8.479602736034554,17.13117418491361,0.7116464275332869,17.98342148010055,0
7.046596394563803,15.846991461426164,0.9141161043057573,9.478879267644176,0
6.358624107854657,20.124025734934836,0.6238626598656419,15.740576762508018,1
8.086945549376386,18.441226173887973,0.7226572311867717,10.782727160129461,0
7.500848271845289,13.38326041038899,0.6422464516325287,3.097005647725951,0
9.239886285633148,18.199012181377263,0.7692648876811247,2.854786272124684,0
8.857737114937493,17.985241144840177,0.5605848075805109,7.108877883931052,0
6.6873455722709565,18.089027927800487,0.7760352541623624,2.928089233564727,0
7.8338751270300655,18.79085959143928,0.570224446679767,9.14297585698977,0
7.27353913475989,20.590188770097132,0.8161228869610411,2.0188054214165265,0
5.143054968457263,15.119895440204639,0.4741551560339603,3.5708346361625924,1
7.180126265884003,18.27716245078049,0.735038608008299,1.8436163194088282,0
6.892845674612565,17.946779948969365,0.5274708110377819,1.3616910363622337,0
7.028174468944583,20.37991970554276,0.7344756606565256,6.309993814740119,0
6.357111229989929,18.31564245415058,0.5659851209286191,3.068619999049613,0
8.319125820691884,16.174025409217975,0.7826116169806462,3.378961370323413,0
8.331186643243603,19.266685294803203,0.668400173840598,7.834973789787974,0
6.337820049769886,19.339144609130944,0.5527943272082319,4.901811816147429,0
9.545299945927416,19.27468793630494,0.5309446658465332,14.23257688515579,0
7.90310142531948,19.73498356301476,0.4488511678632039,9.991414466278338,0
7.101550604177476,18.00958457855749,0.7592995291997688,2.1159725756050753,0
5.6968986714529315,16.417645514988994,0.8181904714898658,22.751623777095954,0
7.824401254217185,15.849708299723199,0.9370907817244374,6.3399738955752625,0
7.30503046157572,19.62170447761527,0.5693735792305872,1.9582461395515547,0
8.567619430927783,17.010105407338663,0.7032608696514883,5.355301496265989,0
6.900425382201178,19.876700209989934,0.4761259933076166,5.952827984014888,1
5.878324976540419,16.91948624654684,0.7874580639832073,1.1022739435320208,0
9.126844126488143,16.760355698910484,0.5572235214572,5.15897742130594,0
7.071495400320063,20.0357758840786,0.6429987248390038,4.611650263821545,0
6.017145234858741,16.06776115712491,0.4643060625494892,9.418089579730708,0
4.9621437648386815,17.3469901942008,0.7255533682778637,8.629820101301782,1
8.920592578115926,10.578839597111141,0.5787032784030719,5.357109150487188,0
5.915367586907282,18.06220769311844,0.33936950132459176,5.501498579136693,1
7.122441618268615,20.181201260815396,0.5248045688484437,4.240604496379863,0
5.848824674237541,20.42562462441974,0.8968053140292487,4.569721714088057,0
7.5044848480425825,19.991747574751987,0.6050666279251523,2.923538066160316,0
6.434983302568192,19.27511500561447,0.5981617799411139,1.510038312120367,0
6.792951825959282,14.536354961757699,0.8706306763369152,8.97685840779636,0
9.106218278046871,21.235982231253917,0.7355563906852507,4.230117266639616,0
5.235031897446144,16.982991506794143,0.5153705014412668,0.6745894447333095,1
8.081380132964634,17.936695493648074,0.706812052852838,7.5230633815394174,0
7.021704165136335,16.017061710580283,0.870353612539272,6.257758134903333,0
4.4296720602157365,18.653815856825393,0.7210137370228875,2.143514433146117,1
6.915969263598934,18.450288631681833,0.7839189864017702,5.0789013734669375,0
6.495357571914445,18.059293880768976,0.8270602999414899,3.25103354641604,0
6.188826839079366,17.3998658966353,0.9140271731849916,1.7539856874507629,0
6.533638043137893,19.052575924076816,0.5487259913716601,5.933679027127996,0
5.57604249477915,17.117508817700767,0.8707229920339433,6.654909494413447,1
6.6742784311585295,13.856860417726683,0.8767288734597138,16.36348498118576,0
8.18737535335864,17.19324090392706,0.7368381932170941,3.3827802478628968,0
5.993317352806432,16.706991008799807,0.691116378599245,6.8089550071107405,0
8.268785822075122,18.567728065166108,0.6622206769520926,2.9257701150615087,0
10.258842504154961,16.37155802890824,0.9177597179944983,3.658821296157641,0
7.452150520828496,18.478981578724657,0.6314280587328166,5.2922779183412185,0
5.758547978103717,19.216584631991665,0.7913724738843302,6.486601924045445,1
8.115280291168064,20.658546144222324,0.7537516525424576,7.024721711784917,0
8.881080120923388,16.85252026965606,0.922081864862784,16.915900236414767,0
5.258390714708163,17.787263604847812,0.6178140150481108,9.365332291420426,1
7.096721259183113,18.166643503234678,0.6652276671561941,5.2312405247539004,0
5.881444505511354,18.61266885753574,0.8610179232941813,1.8264400241764265,0
9.461007537075055,15.622447774474688,0.6652828903982199,7.744326109822511,0
4.741508332232966,18.060655601560388,0.8829720203378392,2.91253076545725,1
6.063410884217683,20.22696834609412,0.8006004961149331,6.544600029947117,0
6.8092398770019615,16.337546799104345,0.6655795063983375,9.340686478400396,0
5.453892472205641,19.005985711115613,0.4700797280560956,1.302491012364868,1
6.07760192681374,14.700519376481465,0.8109083874901529,7.664934434889137,0
5.712976421672871,16.093820686660656,0.5292499852592552,7.041558439763969,0
6.538946790995641,17.32148875822851,0.7587735439436359,7.7399659867187935,0
6.045674754666961,17.337516992743538,0.8169153072297765,7.4901423881419,0
4.534533690044828,16.241008011974625,0.7311246597079172,0.47124598119067523,1
6.852785946043067,20.932734285517167,0.918332168962991,9.590097391702963,0
6.4369419967061905,20.08454888999785,0.9286796306586658,10.396309036417124,0
6.50256829801963,16.419253059770526,0.8678556631412737,6.902331558619384,0
6.036229693167272,15.500460571687523,0.8918639217803308,1.6450497120524479,0
8.547233430562816,19.13809550932577,0.9168317945846253,4.594180481487592,0
8.18317539935548,16.949834499607512,0.8588506855908188,6.301435840723349,0
6.864235767816961,17.44563535617213,0.713923486755594,9.16358221457201,0
7.532623801990591,20.391135253231123,0.5797970008722803,1.7019241018425637,0
5.983236981403893,19.94147992014996,0.5770840810798106,15.254517267580198,1
5.237491672861186,14.90092666739767,0.898539988417405,4.75256164858813,0
5.920932049297236,19.22949121847642,0.6061895953089729,5.7389639455075905,0
9.016274437524741,12.519617885370803,0.8937245437951934,4.862506279556183,0
7.5776604515941255,13.61906539238711,0.5296867595618427,6.690480487815185,0
6.872575682162867,21.329398142747827,0.7289828301478033,6.950088537059973,0
6.85463196588206,12.232933800783647,0.7556480421638032,21.701164134580154,0
6.454161074240098,18.041636305777708,0.4825295178928994,9.125367500459802,0
8.078066538235248,20.89544279070817,0.9363237585807963,8.976463489129632,0
6.996603475399122,20.717057300808825,0.8805383119257997,10.41196624694371,0
6.4427241391113945,18.26972060960329,0.6962428289427078,5.018893743395698,0
7.138063681532245,17.16178670675695,0.5921089978946431,16.004594688074313,0
7.716793892506952,17.47833639278143,0.9046915073710742,3.198362156413696,0
6.9210483967589065,14.424498779452996,0.9113779831728697,1.6570798753572904,0
7.65635527967928,18.613352607572452,0.8475054151089123,1.3340367216514144,0
7.183222155382431,15.135376617250206,0.7306638871745432,9.337094047613139,0
7.991472873829901,16.548964241263132,0.4921166657609439,2.864195795363398,0
8.086085800724906,16.090871273786803,0.886214772254622,1.9210483106532723,0
7.50430691307226,19.975722298990412,0.8462903547396996,18.256555398335756,0
5.951266827679458,19.991231997328505,0.5847125349814839,2.016869373407927,0
8.15727678984796,20.26535865688006,0.8235692117594492,4.109493787580404,0
7.421940714500899,15.611074187362568,0.5386043161301184,2.7699509674678175,0
7.757487915985173,18.3659443906063,0.9163467519637061,6.501585675093866,0
6.935898079319432,18.34892150216287,0.8309905703189712,13.98929048375511,0
6.033239530763199,18.272078793078563,0.5217429619206193,6.57284091056367,0
8.084381621434003,16.931605236844238,0.8187219182382727,6.094255212213339,0
5.683832829116951,16.682919978244424,0.8909425600124363,8.09242621052456,0
6.7019472308305605,17.466961698615933,0.5769183687781949,2.7947354997894545,0
6.0662163684455175,15.257690052492782,0.7859480079785442,1.0958374006240648,0
5.934684680328049,17.017333603412276,0.6593238419600036,1.2783168723668976,0
7.191984446355536,17.878596243664035,0.6109104835718192,1.2622251066854486,0
6.632021496326774,16.382403628254533,0.718448689851953,1.2110160415787483,0
7.906967768040229,19.442105367494374,0.9266471837065546,10.026521489386962,0
6.777970781822524,16.609770675127304,0.8674397507758116,8.690162752876597,0
5.62846846301355,16.216887443682207,0.6763022408198063,2.0690367692545637,0
7.007593820604705,16.760897955450357,0.6488340276080722,7.689812407117911,0
6.744902697892748,16.08285697621281,0.8215807696155423,16.085933134040154,0
5.909440621578942,15.05641207281608,0.5351187865566704,11.930869104680689,1
7.7132777763722,17.671312084486058,0.8696573990564462,7.883695433199234,0
6.814735344784096,17.006664427861445,0.837598464475454,5.781184723361781,0
8.85821115260966,19.63016100994505,0.953950965748574,13.383303743258328,0
6.657513263949563,18.055293209543734,0.7206437076375903,12.037362907666267,0
5.668470216758431,18.72433677933117,0.6169992305155594,11.415067055605023,0
7.6312438265860685,19.437555448901882,0.41550526439897645,5.218689042510656,0
5.626313044820007,16.83796229182172,0.8827085838395332,4.567958838661598,0
