timestamp,temperature_C,salinity_ppt,dissolved_oxygen_mgL,pH,ammonia_mgL
2025-01-01 19:00:00,17.013580402864143,2.5646512203853007,6.959482634385424,7.39208221066987,0.04636001771323093
2025-01-01 20:00:00,16.22133326031776,2.5783099921395527,6.702804039526931,7.3819327828558485,0.04698005309062479
2025-01-01 21:00:00,17.32238638038488,2.5912398922011084,6.550564987411853,7.319556966411008,0.044765817094300143
2025-01-01 22:00:00,16.0778585899383,2.343302704573305,6.817011608799791,7.121758725836665,0.04593273634444926
2025-01-01 23:00:00,16.822846443983522,2.53549846590215,6.84843144769679,7.456298543364222,0.03942246489522789
2025-01-02 00:00:00,16.51306563669901,2.313609169584516,6.917486820111578,7.2167052292945275,0.04450738857233197
2025-01-02 01:00:00,16.724370489215325,2.567448988707692,6.563359808663313,7.456036359931298,0.061151059589393306
2025-01-02 02:00:00,16.64209880699016,2.692813598232772,6.819405217407659,7.429637181357333,0.05144259087209238
2025-01-02 03:00:00,16.396392070943804,2.4602934459947003,6.598134038356474,7.0720088333284865,0.04126820543333385
2025-01-02 04:00:00,16.145533801957434,2.4095941291059257,7.235412251995654,7.486394822419094,0.04651169493015791
2025-01-02 05:00:00,16.972718883294622,2.2427736021106823,6.833109969396323,7.296338726336986,0.041500611600748735
2025-01-02 06:00:00,16.01479399089897,2.2234363857235997,6.937214203288999,7.405364850851861,0.04689949243384308
2025-01-02 07:00:00,16.953230652925924,2.6056013831906486,6.634253817052598,7.210654228093155,0.05188417136986566
2025-01-02 08:00:00,16.329835215272272,2.7259184806888097,6.679988052933332,7.367733677554175,0.05378672209104297
2025-01-02 09:00:00,16.945331650663874,2.3463910139679225,7.4180467962592145,7.413242351160327,0.058758160151344205
2025-01-02 10:00:00,,2.549894124577589,6.549156681810389,7.460119821084102,0.03726298235604016
2025-01-02 11:00:00,16.474371042489608,2.6405344752047015,6.503306555274618,7.365294147342527,0.049017862244698916
2025-01-02 12:00:00,16.53880946574226,1.9990964059823275,6.780922687532878,7.315842866323204,0.04712388030957701
2025-01-02 13:00:00,16.92568193901759,2.679211277675952,6.561657635786783,7.373019414130338,0.059074896736265016
2025-01-02 14:00:00,17.73530064326862,2.6318974875978234,6.295590245076181,7.576693981908993,0.05795728297999486
2025-01-02 15:00:00,16.96228660908881,2.4248082714327803,7.003520461778849,7.083014681577639,0.0412908345269619
2025-01-02 16:00:00,16.911738637972082,2.5507270352455906,6.871438454231342,7.348048318988686,0.062273352319785494
2025-01-02 17:00:00,17.786438376640557,2.5334561766203683,6.122504382176105,7.426989713277206,0.037858598924844535
2025-01-02 18:00:00,16.689868338098076,2.1865983193836556,7.0366411035482725,7.31285681306226,0.05135235797894715
2025-01-02 19:00:00,17.69995750146644,2.4571794849895654,6.586104269970649,7.519235371895665,0.05374500362095726
2025-01-02 20:00:00,16.41040077617065,2.5341408353354598,7.149299777735309,7.408659940738808,0.05144501969278678
2025-01-02 21:00:00,17.134282017224052,2.3323272099613037,5.964176411510008,7.403958614817726,0.04852653021955708
2025-01-02 22:00:00,17.664782111417026,2.202048802017247,6.362354415364458,7.417337020667817,0.043431867530159464
2025-01-02 23:00:00,17.220191016656084,2.583630699250628,6.774377578970536,7.438028170058493,0.050368282000541054
2025-01-03 00:00:00,17.164830856319142,2.7083201619699415,6.710227545364736,7.34266553176053,0.054322228731669864
2025-01-03 01:00:00,17.17815802273488,2.402809873114474,6.629581500290448,7.435940713893321,0.04542207659951938
2025-01-03 02:00:00,16.913902048967554,2.748294340540672,6.015503672140253,7.494379587312507,0.034447603948405445
2025-01-03 03:00:00,15.974806588303428,2.577672691247673,7.146481349953264,7.36258939001847,0.03423245465612038
2025-01-03 04:00:00,17.318687765668297,2.562994042733145,5.926612342026873,7.355839860566084,0.04355157752477403
2025-01-03 05:00:00,17.066375427436594,1.9770852261546712,6.753589418935889,7.413540700220469,0.03273419816457391
2025-01-03 06:00:00,18.2254463482161,2.520375274210005,6.191512979421905,7.482394679910385,0.041680429897481386
2025-01-03 07:00:00,16.980526191488902,2.329305324399613,6.477326687160634,7.626785784174274,0.04723008488041987
2025-01-03 08:00:00,17.34683248462275,2.800849620192819,6.908787696788713,7.323816029822994,0.03693620744203292
2025-01-03 09:00:00,16.860856890851856,2.727328865596802,6.990401540215435,7.534320798158792,0.04286886057242776
2025-01-03 10:00:00,17.77183764406624,2.563568071052759,5.956351773619474,7.2099082364165055,0.04744766590218375
2025-01-03 11:00:00,17.311241003595384,2.7800368767270847,6.278743777562317,7.597681558608405,0.03923900228773226
2025-01-03 12:00:00,17.927986575312403,2.3898923530855196,6.252636919113498,7.4949071730430665,0.04061128804960836
2025-01-03 13:00:00,18.167301254551802,2.2790101648386503,6.357442401903932,7.5080469673745505,0.036733553787249656
2025-01-03 14:00:00,17.04349524454415,2.3864322037427255,7.15526966555839,7.314882861134616,0.042341212704029026
2025-01-03 15:00:00,17.41832198951063,2.528654125934625,6.707905529066573,7.445231507362689,0.040281900102188614
2025-01-03 16:00:00,17.64805319936745,2.7920341919390954,6.451951213761083,7.139375436591788,0.04785387915018217
2025-01-03 17:00:00,18.280979336491274,2.5281832441229493,6.378560538883653,7.30614706730714,0.06348382876559712
2025-01-03 18:00:00,17.842647496492397,2.0550167844380636,6.043357477088302,7.358673732630898,0.05506798516603552
2025-01-03 19:00:00,18.095862366453517,2.458212023047063,6.1190389404503955,7.184894108230002,0.04237542241582645
2025-01-03 20:00:00,17.655041544781206,2.240994223738526,6.477061730987518,7.370643886260697,0.055015157785608323
2025-01-03 21:00:00,16.76771222218841,2.4781866392017005,6.76776687049486,7.584059545286261,0.04263784605205451
2025-01-03 22:00:00,16.757073486351008,2.486902209714038,6.628254803426282,7.3835604873814376,0.04475269698242586
2025-01-03 23:00:00,18.432627750270576,2.7558748418163543,6.059444115488161,7.333470686488072,0.04483852927659259
2025-01-04 00:00:00,17.731513653779746,,6.6378969555560055,7.268305897995706,0.032619607428985745
2025-01-04 01:00:00,17.293617231293677,2.2830075629943276,7.216883958286891,7.598321537364079,0.04123616501150522
2025-01-04 02:00:00,17.612509882533793,2.4179766692559244,6.602125753449895,7.283233393852277,
2025-01-04 03:00:00,18.356158186437636,2.3259601469116546,6.417872945257015,7.256479096210851,0.03294141328106435
2025-01-04 04:00:00,17.8075466387605,2.552900681748903,6.3931243003606815,7.383850655455171,0.03673238877511764
2025-01-04 05:00:00,18.38211299026329,2.2532105647791156,6.342830353804648,7.461198962012821,0.051332466471702906
2025-01-04 06:00:00,17.86263639016714,2.186316547434863,5.961107384952986,7.565151934138242,0.021700002082274922
2025-01-04 07:00:00,18.548102532318964,2.2860347733496704,6.264961096110661,7.124638348243283,0.03296981454652683
2025-01-04 08:00:00,18.16373221997574,2.490514898659615,6.399347422448099,7.542658434395965,0.03413629123754663
2025-01-04 09:00:00,17.99434684875509,2.7661660869896605,6.630316990458511,7.425929563055844,0.03900601412052481
2025-01-04 10:00:00,18.151352181544315,2.169965712435143,6.330405280359258,7.269893089033291,0.04390007277224282
2025-01-04 11:00:00,17.720757049678372,2.247651652942152,6.755766667719449,7.410343326657517,0.029904387826675188
2025-01-04 12:00:00,18.303735444309954,2.1703331205953034,6.59283848430893,7.332863782210435,0.03484735510621675
2025-01-04 13:00:00,18.459896167589733,2.3953828056767468,6.2297637813815125,7.328861082912077,0.045780290924018564
2025-01-04 14:00:00,17.833417432387822,2.7771441650406734,6.300363107041672,7.359194418137591,0.042233816942314754
2025-01-04 15:00:00,17.95069281703979,2.459950868717101,6.297101764594418,7.308093619379954,0.03188765965691229
2025-01-04 16:00:00,17.57079513655871,2.2657469871351994,6.391401261694946,7.292826998785712,0.032438546895610806
2025-01-04 17:00:00,18.56882105477735,2.2906139179627014,5.854113120187293,7.505799523311797,0.01884831673999114
2025-01-04 18:00:00,17.734049058137852,2.228876589624755,6.57217421474769,7.453388837469927,0.023605312362666386
2025-01-04 19:00:00,18.47013259967899,2.406349692699473,6.397977226072354,7.431982388211489,0.03932185642311385
2025-01-04 20:00:00,17.979285141537233,2.498030078366263,6.161373129181008,7.449536363348339,0.027984256625446496
2025-01-04 21:00:00,17.979792089333337,2.3243954075712283,6.273176488047917,7.271208408261063,0.042741070965082804
2025-01-04 22:00:00,18.105846682903977,2.3527085613687575,6.684152534124072,7.4430412833208415,0.0396378154704996
2025-01-04 23:00:00,17.07563408680215,2.1783604063256794,6.050979350646681,7.315715032544183,0.030566887951779195
2025-01-05 00:00:00,17.64657282064161,2.6829750770183467,6.225336854474983,7.304007178258013,0.03912091905144918
2025-01-05 01:00:00,18.508469233318046,2.6379714231806237,6.456895972457505,7.466547305400242,0.02153151552463481
2025-01-05 02:00:00,18.03177009258785,2.563833058553712,6.278082272312674,7.28396971777844,0.030574763323606376
2025-01-05 03:00:00,18.637473458334597,2.7575562786241012,6.021791351841118,7.453235343570718,0.03632807009197733
2025-01-05 04:00:00,17.83077858506005,2.312107331109228,6.593996645290692,7.159423557266103,0.012787926781162673
2025-01-05 05:00:00,18.57949798197697,2.391486489872784,6.195402887409908,7.359055674810481,0.030936030755488873
2025-01-05 06:00:00,18.718385783192065,2.803084101902478,6.024822289945124,7.269199057228574,0.03183974519637297
2025-01-05 07:00:00,18.001290582541838,2.616307989256233,6.571392655591954,7.4649336782543845,0.024548654704072942
2025-01-05 08:00:00,17.865148045013573,2.5545984405277804,6.910338591046173,7.616547222239621,0.04068295619723804
2025-01-05 09:00:00,18.10576914775512,2.614855460964911,6.3693996063724905,7.350501310579552,0.0120646316028958
2025-01-05 10:00:00,18.296432833972478,2.5616310712833466,6.954701586931339,7.651255034306926,0.014803626215776924
2025-01-05 11:00:00,17.695342341802572,2.609631655778364,6.387934696528337,7.41653719532911,0.041395154022845895
2025-01-05 12:00:00,18.34212079504913,2.2422531951071183,6.411315024202495,7.162358754800371,0.02459617987178784
2025-01-05 13:00:00,18.677640711403345,2.0511293244811757,5.980410973653651,7.406551598340747,0.017271973112724
2025-01-05 14:00:00,17.62704153140158,2.6198628243977664,6.882420125098287,7.491927968701817,0.024960406137776472
2025-01-05 15:00:00,17.715294861914632,2.9588708228607086,6.443880252771365,7.400066905858105,0.01931881810598686
2025-01-05 16:00:00,18.80365623633255,2.2417218004936004,6.463060213701174,7.411603781051405,0.017297619084037076
2025-01-05 17:00:00,18.58161941633331,2.5750360042374165,6.38076444440794,7.308021493061001,0.014895637121930488
2025-01-05 18:00:00,18.542392312862177,2.6187110664432267,6.434525750081223,7.454692180150904,0.020010621992648435
2025-01-05 19:00:00,18.527318414497902,2.707466853927212,6.603322521041196,7.424690353912315,0.0349091311777297
2025-01-05 20:00:00,18.341273300023737,2.8989801409902087,6.304728540045727,7.474569124666998,0.027065188040906137
2025-01-05 21:00:00,19.075649114548874,2.967908425763831,6.165350523814866,7.583188288070219,0.026767590981390973
2025-01-05 22:00:00,18.096377826434413,2.5085264940747236,6.12421435528296,7.431346733446305,
2025-01-05 23:00:00,18.713440681301876,2.4721305657810593,6.082389551211879,7.347605750845363,0.02224313841839399
2025-01-06 00:00:00,18.80816535945052,2.4672460460283214,6.188722608376507,7.2607169054003755,0.018122255564938836
2025-01-06 01:00:00,,2.717693523110508,6.2311257811699745,7.588086086081174,0.02871959075814911
2025-01-06 02:00:00,18.981162369314635,2.3689249023427528,6.3083574804871265,7.293605282679892,0.031838518898837515
2025-01-06 03:00:00,18.388474623971838,2.193395958798315,6.408387997999427,7.638680035865492,0.036509532898305996
2025-01-06 04:00:00,18.180373072836648,2.3661487928857845,6.856689514672672,7.502582161659472,0.02274636634850941
2025-01-06 05:00:00,,2.5975327922739218,6.609214290378832,7.4984345475881184,0.029276180011536593
2025-01-06 06:00:00,18.518605540825195,2.6989899628632665,5.852904079424855,7.339203375430152,0.018528712643944095
2025-01-06 07:00:00,18.797492866124188,2.6508070688313676,6.059126754083643,7.375040438385038,0.0070066356398904225
2025-01-06 08:00:00,18.17813762884131,2.4672109194902454,6.623775010757242,7.51816056377597,0.030008600721749667
2025-01-06 09:00:00,18.421542680852827,2.5035152095903,6.302572352815672,7.220561700054699,0.033397072374713566
2025-01-06 10:00:00,17.924660170902012,2.534674391849017,6.296693869524787,7.584564546669358,0.029253271887576527
2025-01-06 11:00:00,18.786367004228687,2.6385661494541433,6.103443715857563,7.505850790645795,0.020520838745259253
2025-01-06 12:00:00,18.102729368706182,2.2666146001269563,6.760979072601962,7.525199974566745,0.029759773119983575
2025-01-06 13:00:00,18.53661836159064,2.461072871527331,6.254271941319082,7.37220487875767,0.03890806023234554
2025-01-06 14:00:00,18.67439519821052,2.4946070850735333,6.279991955272359,7.399416085306689,0.026110137516492743
2025-01-06 15:00:00,19.870435350479386,2.3617228310423695,6.07828867375694,7.380153265150198,0.020614634915608616
2025-01-06 16:00:00,19.170996552571676,2.469034855868153,6.437722516904023,7.432511258799765,0.029412851556296145
2025-01-06 17:00:00,19.339228667789477,2.5086326564091386,6.0727639600628125,7.347094104748644,0.018114610931399558
2025-01-06 18:00:00,19.45422925308436,2.345184172293833,5.601151705353917,7.5608966124317,0.03057597966329388
2025-01-06 19:00:00,17.6116383484507,2.602733565173596,6.559167150064715,7.405298087397253,0.020399753710213256
2025-01-06 20:00:00,19.360730047336947,2.9042478415167885,6.417323105819376,7.409361645189202,0.03460395179231013
2025-01-06 21:00:00,18.858257712828063,2.6904459969449817,6.275941644413493,7.364764081366017,0.030960273848168123
2025-01-06 22:00:00,19.10872466352296,2.531202603759432,6.00397404897178,7.417517540798783,0.01882305372446004
2025-01-06 23:00:00,18.98299692578208,2.6222928714939915,6.309136568712882,7.274572729029581,0.027867571843152916
2025-01-07 00:00:00,18.7967589661265,2.5729941378708205,6.104604153735327,7.294390620597462,0.028531362159565317
2025-01-07 01:00:00,18.7836032697885,2.217771089433976,6.849627560653385,7.3827484950925,0.011258300844492954
2025-01-07 02:00:00,18.9585010280756,2.512995726989239,6.117015308492777,7.200818975414051,0.04211692474717714
2025-01-07 03:00:00,19.127910742660283,2.3096799613613808,5.8487712604476805,7.37966896234135,0.015396480221123459
2025-01-07 04:00:00,19.209961473216758,2.2668473334225605,6.058391686835405,7.139770969330967,0.03130999476561623
2025-01-07 05:00:00,19.444429512850842,2.4960407401962805,5.867583233474736,7.32975270466557,0.020845765211063516
2025-01-07 06:00:00,18.371253101403873,2.2440090646607462,6.337734390868722,7.49214427788069,0.03237937188149108
2025-01-07 07:00:00,19.181155643348287,2.3664850757202847,6.00088543426982,7.586921809629266,0.029574537997220963
2025-01-07 08:00:00,19.21352498954581,2.50544897882132,6.132679738873052,7.251402593595479,0.02930900858539846
2025-01-07 09:00:00,19.38973159416754,2.8340612967957655,5.758217073509845,7.4425141857246295,0.03776426722532373
2025-01-07 10:00:00,18.92710902614372,2.4950495301098767,6.538399136648273,7.49860632034026,0.024509520413296283
2025-01-07 11:00:00,18.270709897790514,2.67115530556538,6.283417176323662,7.307213763328956,0.027776400620214328
2025-01-07 12:00:00,18.831112076203,2.1292500009287605,6.127774095518825,7.471189189856686,0.029238082417104766
2025-01-07 13:00:00,18.854538376502614,2.045792671250325,5.724538513280423,7.325635121051576,0.029117627350669487
2025-01-07 14:00:00,18.342311161572674,2.7860807958743017,6.495578766018912,7.492647571572999,0.024615606860656
2025-01-07 15:00:00,18.926806928848492,2.233634091189004,6.477787145667637,7.414901962892262,0.03535301051066624
2025-01-07 16:00:00,18.602243562056742,2.2908402119792677,6.383857690979464,7.487886264205499,0.03994138856020121
2025-01-07 17:00:00,17.877350965474058,2.3757869378093286,6.6156689331916985,7.546750660338184,0.048772169142562646
2025-01-07 18:00:00,19.73795242211374,2.1927928664115455,6.3931292607156385,7.560017040115098,0.025370077916850305
2025-01-07 19:00:00,18.9621562409155,2.520207041717007,6.049088771055864,7.482771283666414,0.029915906255669773
2025-01-07 20:00:00,19.94336877286263,2.21415908219362,6.154173713058921,7.486578417439866,0.03138452294368144
2025-01-07 21:00:00,19.516888486947064,2.3396966914788817,6.094179786201666,7.503428914496599,0.03657256219978545
2025-01-07 22:00:00,18.75992307939683,2.3756840343068992,5.722801983850467,7.264203355475582,0.027111113918835597
2025-01-07 23:00:00,18.194741635143597,2.6335727192532015,6.327223824297172,7.396685838634199,0.02454883323036601
2025-01-08 00:00:00,19.26640477039646,1.8942838237355843,6.010981070732873,7.501770898705247,0.04279689328387418
2025-01-08 01:00:00,19.38936035066081,2.921640501296938,6.205050978884498,7.390997051222603,0.03319977378868005
2025-01-08 02:00:00,18.958328216681046,2.2711449146733984,6.15164969425858,7.2151000051478915,0.030540931118514622
2025-01-08 03:00:00,18.818639158601208,2.800545339611628,6.144487487223292,7.52064317234422,0.03548907564772537
2025-01-08 04:00:00,19.26506320015409,2.457385584540357,6.309265933939725,7.42464750725326,0.041711481361784555
2025-01-08 05:00:00,19.11808493642159,2.448770311019406,5.805868520839282,7.307924818114305,0.03217565394847981
2025-01-08 06:00:00,19.59922495894312,2.742163762919617,5.919701603220805,7.41147374039093,0.03557526745192595
2025-01-08 07:00:00,19.568761348823827,,6.0689311256158165,7.275157752459198,0.04029901264408048
2025-01-08 08:00:00,18.241972243952944,2.2254761362284117,6.348338623907059,7.426270683547869,
2025-01-08 09:00:00,18.379577316781095,2.9244783652878317,6.0088361106304635,7.311710377998506,0.0457846134040322
2025-01-08 10:00:00,19.1546913368287,2.775351231791184,6.08000658141273,7.398573626922549,0.02604261524025711
2025-01-08 11:00:00,20.000742818975905,2.4685448178350784,5.980465239620897,7.3462991936870505,0.04939084737089312
2025-01-08 12:00:00,19.69460376613771,2.3292451543471073,6.160722266455387,7.388874004838296,0.04118637319070158
2025-01-08 13:00:00,19.19456955044275,2.5486396663206015,5.903560171812228,7.267648741971028,0.0520391284267833
2025-01-08 14:00:00,18.66865585488945,2.557486195813583,6.418088053995377,7.343028165920785,0.05548884683005307
2025-01-08 15:00:00,18.992042396288838,2.3606233326905803,6.149755036623913,7.407652571247688,0.05600401231911095
2025-01-08 16:00:00,19.507003922843396,2.48713706733932,6.418328278561708,7.231785501616365,0.0596409357990578
2025-01-08 17:00:00,18.422896645647864,2.558996839635088,,7.513734772046273,0.05952003897220863
2025-01-08 18:00:00,19.29832188162506,2.4112757933324334,6.166453794375104,7.627146210639531,0.04897198319466498
2025-01-08 19:00:00,19.40313465718102,2.249708109615371,6.187503210778411,7.48853027799963,0.04739537768270547
2025-01-08 20:00:00,19.322928613989582,2.1102252282288303,6.2085788148892735,7.294257025706008,0.04533732398622343
2025-01-08 21:00:00,19.493733647511252,2.433504866489117,6.115229574423568,7.33901280918969,0.03938018551849984
2025-01-08 22:00:00,17.79286505364526,2.6518654114891125,6.388893721202014,7.4009179084863295,0.032488521499042466
2025-01-08 23:00:00,18.78602095327481,2.4191042327528027,6.100936137239948,7.407752031909307,0.05342833288669762
2025-01-09 00:00:00,18.536545103902988,2.4495853203460562,6.133323468116975,7.388255568465123,0.043093489493901294
2025-01-09 01:00:00,18.13391188877649,2.1365424582374946,6.625366215433323,7.5918178423221345,0.042024474707644574
2025-01-09 02:00:00,18.364423513608422,2.3611437413987866,6.495791727766404,7.299649937880963,0.0405007429189679
2025-01-09 03:00:00,19.465462526589537,2.6764258023698013,6.187937243427939,7.105366564464841,0.04589261053067188
2025-01-09 04:00:00,19.127488907998924,2.371231259848091,5.911956717129779,7.324529233930088,0.04893776942983771
2025-01-09 05:00:00,20.156099798443385,2.471970368103665,5.334686456455639,7.46604738574749,0.03362882647570722
2025-01-09 06:00:00,18.962509581702175,2.5285586124404227,6.252570757642739,7.297616860250953,0.041122356056275594
2025-01-09 07:00:00,18.48386990026452,2.382928429744088,6.6524610719252815,7.429163556563469,0.044998159111841275
2025-01-09 08:00:00,18.822953049221002,2.254774906456876,6.217013819069612,7.463901635479335,0.043358060649087135
2025-01-09 09:00:00,18.94317100943107,2.302797774282518,6.067461674795096,7.327343570099468,0.029434755801972738
2025-01-09 10:00:00,18.960560056805953,2.4786641651295134,6.339836110300913,7.443273379318415,0.047319999792725255
2025-01-09 11:00:00,18.45631018202181,2.2082464722192814,6.498574257221356,7.437473433133391,0.03532860426309953
2025-01-09 12:00:00,18.39057762167177,2.538889631203508,6.254587594080463,7.398310965562566,0.049314878989646906
2025-01-09 13:00:00,18.733227414016483,2.7086336175782724,6.3288127371015435,7.540378420044964,0.04178318257838824
2025-01-09 14:00:00,19.607573447046036,1.9343072526316742,6.308057765954209,7.445896382560138,0.041152761977408955
2025-01-09 15:00:00,18.746614296563667,2.9682651068789814,6.043028040361817,7.442088147902154,0.055293566816918285
2025-01-09 16:00:00,18.84454597875051,2.4147286272407955,6.491700878167645,7.324405880244129,0.04525842442929082
2025-01-09 17:00:00,18.62198066926004,2.332530269827143,5.940457426427345,7.640327833593812,0.04633370335543239
2025-01-09 18:00:00,18.00344132761945,2.6772373345868976,6.2593484323664565,7.514105284968429,0.04577506934656928
2025-01-09 19:00:00,19.072923939097947,2.926344207055584,5.994090250404383,7.260597012955533,0.05748719203575533
2025-01-09 20:00:00,18.377203330294048,2.328806873009748,6.0983996062660495,7.471751862925947,0.045314110352465374
2025-01-09 21:00:00,20.125914081020774,2.313718033086416,6.047715974157105,7.316522927531593,0.049986392563426005
2025-01-09 22:00:00,18.776425935035537,2.4554894234973417,6.504769456843027,7.0911527601436,0.044980910361451874
2025-01-09 23:00:00,18.289450401215166,2.6017888344333633,6.253955483288247,7.354809135979931,0.044049371942011896
2025-01-10 00:00:00,20.38540784382034,2.4340132746108147,5.680051135782689,7.3542060142490095,0.045307847291285806
2025-01-10 01:00:00,18.781986347970054,2.4424266975291524,5.934203194287397,7.445676002170723,0.04619111915688237
2025-01-10 02:00:00,19.32864680878651,2.356131524828306,5.282690460866539,7.394358576103823,0.05257471357683585
2025-01-10 03:00:00,19.18559997585021,2.992511069229354,6.679329043275443,7.444118544907594,0.0547749155470806
2025-01-10 04:00:00,19.912728800966434,2.271065511204527,6.352464512705996,7.406727765705653,0.055825815924764516
2025-01-10 05:00:00,19.39575590669622,1.972883515034688,6.081271518488005,7.381842836372437,0.06718753884936421
2025-01-10 06:00:00,18.023616042036558,2.622162231412693,6.5591183941155,7.469805566318158,0.044339974629612394
2025-01-10 07:00:00,18.86066335193889,2.4738766033050634,6.195379239951577,7.434129328161525,0.041603320264950006
2025-01-10 08:00:00,18.607541188804138,2.6233804090872015,6.2779273438810215,7.294262798402941,0.07139456142677633
2025-01-10 09:00:00,18.97765711718928,2.62601246867304,5.831409719392571,7.429395600495037,0.048484420751041715
2025-01-10 10:00:00,19.14335738450574,2.432560466404526,6.3141904578109695,7.250234511754233,0.025963352946097792
2025-01-10 11:00:00,18.250669947789454,2.5066180595035594,6.0445405425381935,7.307857714075834,0.045633676594161884
2025-01-10 12:00:00,18.6519365501951,2.331523056944429,6.045538730600153,7.333260556846761,0.04487856394771041
2025-01-10 13:00:00,18.209182179339443,2.5504279848033935,6.158665395548464,7.368340770756457,0.038224715428065714
2025-01-10 14:00:00,18.60193654304224,2.5966046402162286,6.6422761196989235,7.485123486408416,0.02587301625989625
2025-01-10 15:00:00,17.8258288776906,2.682064732272231,6.678373955804393,7.348952516350741,0.05226350591722176
2025-01-10 16:00:00,18.099525471265796,2.375915859828069,6.231628857096714,7.471444320649884,0.0485269970180304
2025-01-10 17:00:00,18.692993221143006,2.667034859312482,6.01843594444108,7.427140580881727,0.04005356323044701
2025-01-10 18:00:00,17.910595515770908,2.518358991646707,6.3803898552802245,7.531872030193092,0.05480922479704768
2025-01-10 19:00:00,18.208836564464175,2.619454213388921,6.095307859641751,7.448363128969049,0.04305061814414138
2025-01-10 20:00:00,18.808571002348984,2.6895395870339027,5.836649586559427,7.380012155647644,0.035493087824827844
2025-01-10 21:00:00,18.81629462867664,2.760874641245643,5.987549975951976,7.317202078739824,0.04319734785978814
2025-01-10 22:00:00,18.460263358636738,2.5710623930129737,5.867460788469808,7.3250594070692125,0.03966070723243537
2025-01-10 23:00:00,18.953727935066116,2.4758756480725954,6.439030343068141,7.504753157501836,0.020019653329335366
2025-01-11 00:00:00,18.04598285928554,2.4886141007289275,6.570895790639276,7.075374822485126,0.028732109077569352
2025-01-11 01:00:00,18.322344134412912,2.18323443662687,5.894764221981634,7.45062222533736,0.03262647759270894
2025-01-11 02:00:00,18.04029281587536,2.6226807946481614,6.502645633867049,7.262732816545625,0.04786199450037481
2025-01-11 03:00:00,19.060881099819042,2.597586638989822,5.95703692169714,7.201929112210345,0.04410909938146019
2025-01-11 04:00:00,18.620461059383533,2.476876651689103,5.953550684756488,7.4817846739063185,0.03697616294550997
2025-01-11 05:00:00,18.816316376177106,2.371109683970085,6.259546916069259,7.445482334264577,0.03433788489720503
2025-01-11 06:00:00,18.85075103496521,2.3547090327520146,6.175953866263465,7.3044712909655045,0.047072518717189926
2025-01-11 07:00:00,17.33179717533831,2.601185031232304,6.365892310000117,7.290538860203822,0.03707590486206354
2025-01-11 08:00:00,18.27788507776624,2.8544938488077065,5.920274556106686,7.218600179394876,0.027804379143251012
2025-01-11 09:00:00,19.535878724614513,3.0345815723548126,5.660154102596027,7.395576293833878,0.02923157089308784
2025-01-11 10:00:00,17.805435768044198,2.637271324724873,6.499452475084198,7.582511451741551,0.03211559641036825
2025-01-11 11:00:00,18.65524088045699,2.2645729695142545,6.1750354835873225,7.333510434927424,0.03152254381144979
2025-01-11 12:00:00,18.503832264180016,2.396784057647115,6.085047690489753,7.395743852761458,0.042530725502236966
2025-01-11 13:00:00,17.649888809042665,2.52094948820429,6.404109194637823,7.413743680907634,0.03139770611677106
2025-01-11 14:00:00,18.89042776607358,2.4457057364033097,6.500844400528762,7.553930235951413,0.0513486173704693
